Date,Page,Proj,Sum of PageViews
20110923-,Ryan_Gosling,en,19193
20110923-,Megan_Fox,en,7507
20110923-,Bernie_Sanders,en,557
20110924-,Shah_Rukh_Khan,en,248
20110924-,Deep_Learning,en,15
20110924-,Hillary_Clinton,en,443
20110924-,Bernie_Sanders,en,489
20110924-,Sam_Anderson_(Tamil_actor),en,121
20110924-,John_Kasich,en,181
20110924-,Ryan_Gosling,en,20547
20110924-,Jack_Ma,en,83
20110924-,Sundar_Pichai,en,65
20110924-,String_theory,en,3976
20110924-,Megan_Fox,en,9563
20110924-,Ted_Cruz,en,40
20110924-,Donald_Trump,en,4023
20110924-,Independence_Day_(United_States),en,1464
20110924-,Apache_Hadoop,en,523
20110925-,Ryan_Gosling,en,23358
20110925-,Sam_Anderson_(Tamil_actor),en,96
20110925-,Bernie_Sanders,en,411
20110925-,String_theory,en,3246
20110925-,John_Kasich,en,144
20110925-,Hillary_Clinton,en,380
20110925-,Apache_Hadoop,en,451
20110925-,Donald_Trump,en,4484
20110925-,Independence_Day_(United_States),en,1437
20110925-,Shah_Rukh_Khan,en,229
20110925-,Ted_Cruz,en,84
20110925-,Megan_Fox,en,9309
20110925-,Sundar_Pichai,en,42
20110925-,Jack_Ma,en,61
20110925-,Deep_Learning,en,11
20110926-,Megan_Fox,en,8142
20110926-,Donald_Trump,en,4521
20110926-,Independence_Day_(United_States),en,1911
20110926-,Deep_Learning,en,16
20110926-,John_Kasich,en,217
20110926-,Ryan_Gosling,en,20884
20110926-,Apache_Hadoop,en,1207
20110926-,Bernie_Sanders,en,506
20110926-,Jack_Ma,en,129
20110926-,Hillary_Clinton,en,384
20110926-,String_theory,en,3730
20110926-,Sundar_Pichai,en,50
20110926-,Ted_Cruz,en,65
20110926-,Shah_Rukh_Khan,en,215
20110926-,Sam_Anderson_(Tamil_actor),en,120
20110927-,Independence_Day_(United_States),en,1955
20110927-,Megan_Fox,en,7604
20110927-,Bernie_Sanders,en,529
20110927-,Deep_Learning,en,6
20110927-,Ted_Cruz,en,77
20110927-,Shah_Rukh_Khan,en,214
20110927-,Jack_Ma,en,109
20110927-,Ryan_Gosling,en,18783
20110927-,Donald_Trump,en,4703
20110927-,John_Kasich,en,381
20110927-,String_theory,en,3363
20110927-,Apache_Hadoop,en,1008
20110927-,Sundar_Pichai,en,122
20110927-,Sam_Anderson_(Tamil_actor),en,117
20110927-,Hillary_Clinton,en,373
20110928-,Sundar_Pichai,en,76
20110928-,Shah_Rukh_Khan,en,196
20110928-,Deep_Learning,en,14
20110928-,Megan_Fox,en,7673
20110928-,Apache_Hadoop,en,937
20110928-,Ryan_Gosling,en,17295
20110928-,Donald_Trump,en,4029
20110928-,String_theory,en,3373
20110928-,Independence_Day_(United_States),en,1984
20110928-,Ted_Cruz,en,108
20110928-,Sam_Anderson_(Tamil_actor),en,100
20110928-,Jack_Ma,en,99
20110928-,Bernie_Sanders,en,535
20110928-,John_Kasich,en,311
20110928-,Hillary_Clinton,en,387
20110929-,Ted_Cruz,en,112
20110929-,John_Kasich,en,245
20110929-,Megan_Fox,en,8337
20110929-,Donald_Trump,en,4486
20110929-,Deep_Learning,en,13
20110929-,Shah_Rukh_Khan,en,179
20110929-,Hillary_Clinton,en,427
20110929-,String_theory,en,3510
20110929-,Apache_Hadoop,en,1023
20110929-,Jack_Ma,en,100
20110929-,Sam_Anderson_(Tamil_actor),en,131
20110929-,Independence_Day_(United_States),en,2030
20110929-,Bernie_Sanders,en,531
20110929-,Sundar_Pichai,en,49
20110929-,Ryan_Gosling,en,18875
20110930-,Hillary_Clinton,en,418
20110930-,Independence_Day_(United_States),en,2151
20110930-,String_theory,en,4171
20110930-,Sam_Anderson_(Tamil_actor),en,159
20110930-,Sundar_Pichai,en,58
20110930-,Jack_Ma,en,225
20110930-,Bernie_Sanders,en,904
20110930-,John_Kasich,en,281
20110930-,Ryan_Gosling,en,18893
20110930-,Megan_Fox,en,9422
20110930-,Donald_Trump,en,4566
20110930-,Deep_Learning,en,19
20110930-,Apache_Hadoop,en,1618
20110930-,Ted_Cruz,en,375
20110930-,Shah_Rukh_Khan,en,242
20111001-,Apache_Hadoop,en,657
20111001-,Independence_Day_(United_States),en,1720
20111001-,Shah_Rukh_Khan,en,278
20111001-,Hillary_Clinton,en,420
20111001-,Ryan_Gosling,en,21377
20111001-,John_Kasich,en,323
20111001-,Megan_Fox,en,11465
20111001-,Bernie_Sanders,en,593
20111001-,String_theory,en,3112
20111001-,Sundar_Pichai,en,57
20111001-,Donald_Trump,en,3678
20111001-,Jack_Ma,en,1767
20111001-,Deep_Learning,en,11
20111001-,Sam_Anderson_(Tamil_actor),en,103
20111001-,Ted_Cruz,en,98
20111002-,Ryan_Gosling,en,25856
20111002-,Shah_Rukh_Khan,en,317
20111002-,John_Kasich,en,247
20111002-,String_theory,en,3235
20111002-,Sundar_Pichai,en,50
20111002-,Donald_Trump,en,4057
20111002-,Jack_Ma,en,1500
20111002-,Independence_Day_(United_States),en,1763
20111002-,Megan_Fox,en,13444
20111002-,Bernie_Sanders,en,623
20111002-,Deep_Learning,en,20
20111002-,Ted_Cruz,en,99
20111002-,Apache_Hadoop,en,565
20111002-,Sam_Anderson_(Tamil_actor),en,126
20111002-,Hillary_Clinton,en,417
20111003-,Shah_Rukh_Khan,en,279
20111003-,Megan_Fox,en,11924
20111003-,String_theory,en,4386
20111003-,Apache_Hadoop,en,1457
20111003-,Sundar_Pichai,en,51
20111003-,Hillary_Clinton,en,438
20111003-,Ted_Cruz,en,94
20111003-,Donald_Trump,en,5214
20111003-,Deep_Learning,en,29
20111003-,Jack_Ma,en,2017
20111003-,Ryan_Gosling,en,19927
20111003-,John_Kasich,en,317
20111003-,Independence_Day_(United_States),en,2495
20111003-,Bernie_Sanders,en,659
20111003-,Sam_Anderson_(Tamil_actor),en,152
20111004-,String_theory,en,5713
20111004-,Ted_Cruz,en,106
20111004-,Apache_Hadoop,en,1809
20111004-,Deep_Learning,en,33
20111004-,Shah_Rukh_Khan,en,233
20111004-,Independence_Day_(United_States),en,2296
20111004-,Sundar_Pichai,en,69
20111004-,Bernie_Sanders,en,1553
20111004-,Sam_Anderson_(Tamil_actor),en,175
20111004-,Hillary_Clinton,en,462
20111004-,John_Kasich,en,584
20111004-,Ryan_Gosling,en,17530
20111004-,Jack_Ma,en,893
20111004-,Donald_Trump,en,5992
20111004-,Megan_Fox,en,11300
20111005-,Sam_Anderson_(Tamil_actor),en,158
20111005-,Donald_Trump,en,5148
20111005-,Apache_Hadoop,en,1315
20111005-,John_Kasich,en,443
20111005-,Ted_Cruz,en,70
20111005-,Ryan_Gosling,en,20438
20111005-,Shah_Rukh_Khan,en,236
20111005-,Megan_Fox,en,11439
20111005-,Hillary_Clinton,en,378
20111005-,Jack_Ma,en,440
20111005-,Bernie_Sanders,en,1140
20111005-,String_theory,en,5860
20111005-,Independence_Day_(United_States),en,2400
20111005-,Sundar_Pichai,en,191
20111005-,Deep_Learning,en,31
20111006-,Ted_Cruz,en,126
20111006-,Apache_Hadoop,en,1147
20111006-,Ryan_Gosling,en,19130
20111006-,Megan_Fox,en,12819
20111006-,String_theory,en,5332
20111006-,Independence_Day_(United_States),en,2153
20111006-,Sam_Anderson_(Tamil_actor),en,108
20111006-,Bernie_Sanders,en,928
20111006-,John_Kasich,en,428
20111006-,Sundar_Pichai,en,105
20111006-,Deep_Learning,en,21
20111006-,Donald_Trump,en,6125
20111006-,Jack_Ma,en,346
20111006-,Hillary_Clinton,en,417
20111006-,Shah_Rukh_Khan,en,225
20111007-,Ryan_Gosling,en,23709
20111007-,Sam_Anderson_(Tamil_actor),en,134
20111007-,Apache_Hadoop,en,1076
20111007-,Hillary_Clinton,en,370
20111007-,Sundar_Pichai,en,89
20111007-,Donald_Trump,en,4543
20111007-,Deep_Learning,en,22
20111007-,John_Kasich,en,368
20111007-,Ted_Cruz,en,137
20111007-,Shah_Rukh_Khan,en,206
20111007-,Independence_Day_(United_States),en,1840
20111007-,Jack_Ma,en,256
20111007-,Bernie_Sanders,en,942
20111007-,String_theory,en,5389
20111007-,Megan_Fox,en,13391
20111008-,Ryan_Gosling,en,19220
20111008-,String_theory,en,3094
20111008-,John_Kasich,en,164
20111008-,Sundar_Pichai,en,57
20111008-,Apache_Hadoop,en,450
20111008-,Sam_Anderson_(Tamil_actor),en,85
20111008-,Donald_Trump,en,2797
20111008-,Ted_Cruz,en,100
20111008-,Independence_Day_(United_States),en,1028
20111008-,Hillary_Clinton,en,241
20111008-,Megan_Fox,en,11300
20111008-,Bernie_Sanders,en,614
20111008-,Shah_Rukh_Khan,en,229
20111008-,Deep_Learning,en,8
20111008-,Jack_Ma,en,299
20111009-,Sundar_Pichai,en,64
20111009-,Megan_Fox,en,18282
20111009-,Apache_Hadoop,en,531
20111009-,Sam_Anderson_(Tamil_actor),en,99
20111009-,Shah_Rukh_Khan,en,323
20111009-,Bernie_Sanders,en,693
20111009-,Ted_Cruz,en,260
20111009-,John_Kasich,en,194
20111009-,Independence_Day_(United_States),en,1661
20111009-,Donald_Trump,en,4060
20111009-,Ryan_Gosling,en,28717
20111009-,String_theory,en,4255
20111009-,Deep_Learning,en,20
20111009-,Hillary_Clinton,en,381
20111009-,Jack_Ma,en,328
20111010-,Deep_Learning,en,15
20111010-,Donald_Trump,en,4425
20111010-,Sam_Anderson_(Tamil_actor),en,110
20111010-,Apache_Hadoop,en,1173
20111010-,Hillary_Clinton,en,405
20111010-,String_theory,en,4611
20111010-,Ted_Cruz,en,114
20111010-,Sundar_Pichai,en,70
20111010-,Jack_Ma,en,572
20111010-,Ryan_Gosling,en,23647
20111010-,John_Kasich,en,221
20111010-,Shah_Rukh_Khan,en,287
20111010-,Bernie_Sanders,en,676
20111010-,Independence_Day_(United_States),en,2213
20111010-,Megan_Fox,en,17171
20111011-,Bernie_Sanders,en,716
20111011-,Independence_Day_(United_States),en,2194
20111011-,Shah_Rukh_Khan,en,254
20111011-,Apache_Hadoop,en,1441
20111011-,Megan_Fox,en,10111
20111011-,Ted_Cruz,en,112
20111011-,Hillary_Clinton,en,510
20111011-,Jack_Ma,en,273
20111011-,String_theory,en,4411
20111011-,Donald_Trump,en,5103
20111011-,Sundar_Pichai,en,66
20111011-,Ryan_Gosling,en,16865
20111011-,Sam_Anderson_(Tamil_actor),en,248
20111011-,John_Kasich,en,328
20111011-,Deep_Learning,en,26
20111012-,Jack_Ma,en,210
20111012-,Sam_Anderson_(Tamil_actor),en,310
20111012-,Shah_Rukh_Khan,en,239
20111012-,Independence_Day_(United_States),en,2112
20111012-,Hillary_Clinton,en,579
20111012-,Ted_Cruz,en,367
20111012-,Donald_Trump,en,4811
20111012-,John_Kasich,en,295
20111012-,Apache_Hadoop,en,1909
20111012-,Sundar_Pichai,en,59
20111012-,Ryan_Gosling,en,15939
20111012-,Bernie_Sanders,en,1103
20111012-,String_theory,en,4389
20111012-,Megan_Fox,en,15648
20111012-,Deep_Learning,en,28
20111013-,Shah_Rukh_Khan,en,293
20111013-,String_theory,en,4247
20111013-,Sundar_Pichai,en,93
20111013-,John_Kasich,en,283
20111013-,Donald_Trump,en,4570
20111013-,Ted_Cruz,en,199
20111013-,Independence_Day_(United_States),en,2193
20111013-,Hillary_Clinton,en,602
20111013-,Deep_Learning,en,15
20111013-,Jack_Ma,en,257
20111013-,Sam_Anderson_(Tamil_actor),en,251
20111013-,Apache_Hadoop,en,3718
20111013-,Bernie_Sanders,en,848
20111013-,Megan_Fox,en,12905
20111013-,Ryan_Gosling,en,15915
20111014-,Sundar_Pichai,en,53
20111014-,Megan_Fox,en,9984
20111014-,String_theory,en,4283
20111014-,Apache_Hadoop,en,2216
20111014-,Ted_Cruz,en,167
20111014-,Donald_Trump,en,4671
20111014-,Hillary_Clinton,en,461
20111014-,Jack_Ma,en,242
20111014-,Independence_Day_(United_States),en,1758
20111014-,Ryan_Gosling,en,15615
20111014-,Deep_Learning,en,17
20111014-,Sam_Anderson_(Tamil_actor),en,233
20111014-,Shah_Rukh_Khan,en,277
20111014-,Bernie_Sanders,en,717
20111014-,John_Kasich,en,256
20111015-,Donald_Trump,en,3869
20111015-,John_Kasich,en,172
20111015-,Megan_Fox,en,10239
20111015-,Bernie_Sanders,en,527
20111015-,Hillary_Clinton,en,393
20111015-,Deep_Learning,en,11
20111015-,Jack_Ma,en,131
20111015-,Sundar_Pichai,en,55
20111015-,Sam_Anderson_(Tamil_actor),en,174
20111015-,Apache_Hadoop,en,1124
20111015-,Independence_Day_(United_States),en,1203
20111015-,Ted_Cruz,en,64
20111015-,Shah_Rukh_Khan,en,271
20111015-,Ryan_Gosling,en,18655
20111015-,String_theory,en,3255
20111016-,Independence_Day_(United_States),en,2389
20111016-,Hillary_Clinton,en,418
20111016-,Ryan_Gosling,en,21439
20111016-,Megan_Fox,en,9804
20111016-,Deep_Learning,en,23
20111016-,String_theory,en,3261
20111016-,Apache_Hadoop,en,813
20111016-,Sundar_Pichai,en,62
20111016-,Jack_Ma,en,174
20111016-,Sam_Anderson_(Tamil_actor),en,152
20111016-,Bernie_Sanders,en,500
20111016-,Shah_Rukh_Khan,en,304
20111016-,John_Kasich,en,222
20111016-,Donald_Trump,en,4631
20111016-,Ted_Cruz,en,82
20111017-,John_Kasich,en,264
20111017-,Megan_Fox,en,9909
20111017-,Ted_Cruz,en,106
20111017-,String_theory,en,4329
20111017-,Hillary_Clinton,en,496
20111017-,Sam_Anderson_(Tamil_actor),en,157
20111017-,Deep_Learning,en,29
20111017-,Donald_Trump,en,5359
20111017-,Independence_Day_(United_States),en,2244
20111017-,Jack_Ma,en,272
20111017-,Apache_Hadoop,en,1617
20111017-,Shah_Rukh_Khan,en,394
20111017-,Ryan_Gosling,en,21342
20111017-,Sundar_Pichai,en,55
20111017-,Bernie_Sanders,en,707
20111018-,Megan_Fox,en,11435
20111018-,Apache_Hadoop,en,1732
20111018-,Sundar_Pichai,en,56
20111018-,Ted_Cruz,en,108
20111018-,Jack_Ma,en,354
20111018-,Independence_Day_(United_States),en,2433
20111018-,Bernie_Sanders,en,1061
20111018-,Shah_Rukh_Khan,en,297
20111018-,String_theory,en,4224
20111018-,Donald_Trump,en,5276
20111018-,Hillary_Clinton,en,498
20111018-,Sam_Anderson_(Tamil_actor),en,213
20111018-,Ryan_Gosling,en,17453
20111018-,John_Kasich,en,319
20111018-,Deep_Learning,en,24
20111019-,Megan_Fox,en,12079
20111019-,Ted_Cruz,en,69
20111019-,Independence_Day_(United_States),en,3290
20111019-,Apache_Hadoop,en,1931
20111019-,Sam_Anderson_(Tamil_actor),en,250
20111019-,John_Kasich,en,757
20111019-,Shah_Rukh_Khan,en,325
20111019-,Deep_Learning,en,27
20111019-,Sundar_Pichai,en,70
20111019-,Donald_Trump,en,5126
20111019-,Bernie_Sanders,en,1063
20111019-,Jack_Ma,en,235
20111019-,String_theory,en,5813
20111019-,Ryan_Gosling,en,15505
20111019-,Hillary_Clinton,en,528
20111020-,Sundar_Pichai,en,81
20111020-,Megan_Fox,en,10468
20111020-,Jack_Ma,en,582
20111020-,Sam_Anderson_(Tamil_actor),en,225
20111020-,Hillary_Clinton,en,900
20111020-,Deep_Learning,en,35
20111020-,Ted_Cruz,en,198
20111020-,Apache_Hadoop,en,1747
20111020-,Ryan_Gosling,en,15713
20111020-,John_Kasich,en,1572
20111020-,Donald_Trump,en,4950
20111020-,String_theory,en,5170
20111020-,Shah_Rukh_Khan,en,329
20111020-,Bernie_Sanders,en,905
20111020-,Independence_Day_(United_States),en,2442
20111021-,Apache_Hadoop,en,1318
20111021-,Megan_Fox,en,12119
20111021-,Deep_Learning,en,18
20111021-,Jack_Ma,en,410
20111021-,Ryan_Gosling,en,15827
20111021-,Shah_Rukh_Khan,en,331
20111021-,Bernie_Sanders,en,837
20111021-,Hillary_Clinton,en,1193
20111021-,Sam_Anderson_(Tamil_actor),en,232
20111021-,Donald_Trump,en,4592
20111021-,Ted_Cruz,en,90
20111021-,String_theory,en,4227
20111021-,Independence_Day_(United_States),en,1793
20111021-,John_Kasich,en,659
20111021-,Sundar_Pichai,en,78
20111022-,Apache_Hadoop,en,524
20111022-,Deep_Learning,en,16
20111022-,Ted_Cruz,en,51
20111022-,Sam_Anderson_(Tamil_actor),en,182
20111022-,Sundar_Pichai,en,50
20111022-,String_theory,en,3063
20111022-,Shah_Rukh_Khan,en,301
20111022-,Megan_Fox,en,9441
20111022-,Bernie_Sanders,en,613
20111022-,John_Kasich,en,552
20111022-,Ryan_Gosling,en,17690
20111022-,Jack_Ma,en,168
20111022-,Donald_Trump,en,3413
20111022-,Hillary_Clinton,en,651
20111022-,Independence_Day_(United_States),en,1098
20111023-,Sam_Anderson_(Tamil_actor),en,209
20111023-,Sundar_Pichai,en,53
20111023-,Bernie_Sanders,en,545
20111023-,Apache_Hadoop,en,563
20111023-,Shah_Rukh_Khan,en,328
20111023-,String_theory,en,3953
20111023-,Independence_Day_(United_States),en,1562
20111023-,John_Kasich,en,328
20111023-,Megan_Fox,en,12700
20111023-,Ryan_Gosling,en,18499
20111023-,Hillary_Clinton,en,631
20111023-,Deep_Learning,en,18
20111023-,Ted_Cruz,en,53
20111023-,Donald_Trump,en,3815
20111023-,Jack_Ma,en,226
20111024-,Ted_Cruz,en,46
20111024-,Hillary_Clinton,en,657
20111024-,String_theory,en,4613
20111024-,Jack_Ma,en,362
20111024-,Bernie_Sanders,en,677
20111024-,Apache_Hadoop,en,1334
20111024-,Donald_Trump,en,4375
20111024-,Deep_Learning,en,22
20111024-,Sundar_Pichai,en,80
20111024-,Independence_Day_(United_States),en,2103
20111024-,Megan_Fox,en,16345
20111024-,Ryan_Gosling,en,16498
20111024-,Sam_Anderson_(Tamil_actor),en,207
20111024-,John_Kasich,en,373
20111024-,Shah_Rukh_Khan,en,344
20111025-,Apache_Hadoop,en,1533
20111025-,Donald_Trump,en,4804
20111025-,Shah_Rukh_Khan,en,421
20111025-,Bernie_Sanders,en,794
20111025-,Sam_Anderson_(Tamil_actor),en,167
20111025-,Sundar_Pichai,en,53
20111025-,Independence_Day_(United_States),en,2161
20111025-,Megan_Fox,en,9977
20111025-,String_theory,en,5073
20111025-,Jack_Ma,en,273
20111025-,Ted_Cruz,en,93
20111025-,John_Kasich,en,462
20111025-,Hillary_Clinton,en,571
20111025-,Ryan_Gosling,en,14134
20111025-,Deep_Learning,en,24
20111026-,Apache_Hadoop,en,1569
20111026-,Ryan_Gosling,en,18478
20111026-,String_theory,en,4866
20111026-,Hillary_Clinton,en,660
20111026-,Independence_Day_(United_States),en,2341
20111026-,Bernie_Sanders,en,762
20111026-,Ted_Cruz,en,82
20111026-,Donald_Trump,en,5691
20111026-,Sundar_Pichai,en,49
20111026-,Jack_Ma,en,229
20111026-,Deep_Learning,en,20
20111026-,John_Kasich,en,708
20111026-,Sam_Anderson_(Tamil_actor),en,191
20111026-,Megan_Fox,en,11809
20111026-,Shah_Rukh_Khan,en,460
20111027-,Deep_Learning,en,29
20111027-,Sundar_Pichai,en,55
20111027-,Megan_Fox,en,15017
20111027-,Hillary_Clinton,en,585
20111027-,Jack_Ma,en,177
20111027-,Apache_Hadoop,en,1575
20111027-,Donald_Trump,en,6014
20111027-,Shah_Rukh_Khan,en,541
20111027-,Bernie_Sanders,en,705
20111027-,String_theory,en,4624
20111027-,Independence_Day_(United_States),en,2672
20111027-,Sam_Anderson_(Tamil_actor),en,225
20111027-,Ryan_Gosling,en,19479
20111027-,Ted_Cruz,en,135
20111027-,John_Kasich,en,1006
20111028-,Deep_Learning,en,28
20111028-,Apache_Hadoop,en,1187
20111028-,John_Kasich,en,469
20111028-,Megan_Fox,en,11532
20111028-,Donald_Trump,en,7726
20111028-,String_theory,en,4253
20111028-,Bernie_Sanders,en,651
20111028-,Ryan_Gosling,en,18330
20111028-,Hillary_Clinton,en,534
20111028-,Sundar_Pichai,en,70
20111028-,Ted_Cruz,en,112
20111028-,Jack_Ma,en,224
20111028-,Sam_Anderson_(Tamil_actor),en,241
20111028-,Shah_Rukh_Khan,en,457
20111028-,Independence_Day_(United_States),en,2196
20111029-,John_Kasich,en,370
20111029-,Ryan_Gosling,en,18098
20111029-,Bernie_Sanders,en,629
20111029-,Deep_Learning,en,20
20111029-,Donald_Trump,en,4141
20111029-,Ted_Cruz,en,60
20111029-,Sam_Anderson_(Tamil_actor),en,175
20111029-,Shah_Rukh_Khan,en,405
20111029-,Hillary_Clinton,en,536
20111029-,Independence_Day_(United_States),en,1571
20111029-,Apache_Hadoop,en,617
20111029-,Sundar_Pichai,en,36
20111029-,Jack_Ma,en,122
20111029-,String_theory,en,3403
20111029-,Megan_Fox,en,11386
20111030-,Ted_Cruz,en,47
20111030-,Shah_Rukh_Khan,en,457
20111030-,Jack_Ma,en,145
20111030-,Deep_Learning,en,9
20111030-,Ryan_Gosling,en,20331
20111030-,String_theory,en,3546
20111030-,Independence_Day_(United_States),en,1705
20111030-,Hillary_Clinton,en,489
20111030-,Megan_Fox,en,12481
20111030-,John_Kasich,en,248
20111030-,Bernie_Sanders,en,455
20111030-,Sundar_Pichai,en,54
20111030-,Apache_Hadoop,en,552
20111030-,Sam_Anderson_(Tamil_actor),en,142
20111030-,Donald_Trump,en,4657
20111031-,Ryan_Gosling,en,17943
20111031-,Sundar_Pichai,en,69
20111031-,Independence_Day_(United_States),en,2385
20111031-,Megan_Fox,en,12033
20111031-,Hillary_Clinton,en,537
20111031-,Apache_Hadoop,en,1397
20111031-,String_theory,en,4681
20111031-,Bernie_Sanders,en,582
20111031-,Deep_Learning,en,23
20111031-,Shah_Rukh_Khan,en,388
20111031-,John_Kasich,en,356
20111031-,Donald_Trump,en,6543
20111031-,Ted_Cruz,en,83
20111031-,Jack_Ma,en,192
20111031-,Sam_Anderson_(Tamil_actor),en,209
20111101-,Bernie_Sanders,en,564
20111101-,Ryan_Gosling,en,16251
20111101-,Hillary_Clinton,en,796
20111101-,Apache_Hadoop,en,1584
20111101-,Independence_Day_(United_States),en,2337
20111101-,Megan_Fox,en,11774
20111101-,Donald_Trump,en,4704
20111101-,John_Kasich,en,422
20111101-,String_theory,en,4222
20111101-,Deep_Learning,en,13
20111101-,Sundar_Pichai,en,80
20111101-,Shah_Rukh_Khan,en,500
20111101-,Jack_Ma,en,159
20111101-,Sam_Anderson_(Tamil_actor),en,170
20111101-,Ted_Cruz,en,102
20111102-,Independence_Day_(United_States),en,2450
20111102-,Sam_Anderson_(Tamil_actor),en,165
20111102-,Ryan_Gosling,en,20134
20111102-,Ted_Cruz,en,92
20111102-,Apache_Hadoop,en,1875
20111102-,Deep_Learning,en,10
20111102-,Shah_Rukh_Khan,en,633
20111102-,Sundar_Pichai,en,83
20111102-,Megan_Fox,en,21980
20111102-,Hillary_Clinton,en,729
20111102-,Jack_Ma,en,150
20111102-,Bernie_Sanders,en,863
20111102-,String_theory,en,4520
20111102-,John_Kasich,en,552
20111102-,Donald_Trump,en,5297
20111103-,Sam_Anderson_(Tamil_actor),en,200
20111103-,Megan_Fox,en,11889
20111103-,Independence_Day_(United_States),en,2384
20111103-,Bernie_Sanders,en,924
20111103-,Sundar_Pichai,en,81
20111103-,Deep_Learning,en,6
20111103-,Shah_Rukh_Khan,en,420
20111103-,John_Kasich,en,661
20111103-,Apache_Hadoop,en,1717
20111103-,Jack_Ma,en,215
20111103-,Ryan_Gosling,en,19434
20111103-,String_theory,en,4456
20111103-,Hillary_Clinton,en,560
